taxon_id,scientific_name,common_name,kingdom,phylum,class,order,family,genus,taxon_group,threatened_species_body,conservation_status,listed_names,conservation_status_cleaned
86602,Euastacus jagara,Jagara Hairy Crayfish,Animalia,Arthropoda,Malacostraca,Decapoda,Parastacidae,Euastacus,"crabs, lobsters, shrimps, woodlice",iucn_red_list,Critically Endangered,NA,Critically Endangered
83149,Euastacus maccai,Terrestrial Crayfish,Animalia,Arthropoda,Malacostraca,Decapoda,Parastacidae,Euastacus,"crabs, lobsters, shrimps, woodlice",iucn_red_list,Endangered,NA,Endangered
86603,Euastacus maidae,"Hinterland Spiny Crayfish, Hinterland Crayfish",Animalia,Arthropoda,Malacostraca,Decapoda,Parastacidae,Euastacus,"crabs, lobsters, shrimps, woodlice",qld_nc_act,Critically Endangered,Euastacus maidae,Critically Endangered
86603,Euastacus maidae,"Hinterland Spiny Crayfish, Hinterland Crayfish",Animalia,Arthropoda,Malacostraca,Decapoda,Parastacidae,Euastacus,"crabs, lobsters, shrimps, woodlice",iucn_red_list,Critically Endangered,NA,Critically Endangered
83150,Euastacus mirangudjin,Orange-bellied Crayfish,Animalia,Arthropoda,Malacostraca,Decapoda,Parastacidae,Euastacus,"crabs, lobsters, shrimps, woodlice",iucn_red_list,Critically Endangered,NA,Critically Endangered
81542,Euastacus monteithorum,"Monteith's Crayfish, Monteith's Spiny Crayfish",Animalia,Arthropoda,Malacostraca,Decapoda,Parastacidae,Euastacus,"crabs, lobsters, shrimps, woodlice",qld_nc_act,Endangered,Euastacus monteithorum,Endangered
81542,Euastacus monteithorum,"Monteith's Crayfish, Monteith's Spiny Crayfish",Animalia,Arthropoda,Malacostraca,Decapoda,Parastacidae,Euastacus,"crabs, lobsters, shrimps, woodlice",iucn_red_list,Critically Endangered,NA,Critically Endangered
81824,Euastacus neodiversus,South Gippsland Spiny Cray,Animalia,Arthropoda,Malacostraca,Decapoda,Parastacidae,Euastacus,"crabs, lobsters, shrimps, woodlice",vic_ffg_act_advisory_lists,Endangered,Euastacus neodiversus,Endangered
81824,Euastacus neodiversus,South Gippsland Spiny Cray,Animalia,Arthropoda,Malacostraca,Decapoda,Parastacidae,Euastacus,"crabs, lobsters, shrimps, woodlice",iucn_red_list,Endangered,NA,Endangered
83173,Euastacus pilosus,Hairy Cataract Crayfish,Animalia,Arthropoda,Malacostraca,Decapoda,Parastacidae,Euastacus,"crabs, lobsters, shrimps, woodlice",iucn_red_list,Endangered,NA,Endangered
83153,Euastacus polysetosus,Many-bristled Crayfish,Animalia,Arthropoda,Malacostraca,Decapoda,Parastacidae,Euastacus,"crabs, lobsters, shrimps, woodlice",iucn_red_list,Endangered,NA,Endangered
83155,Euastacus rieki,Riek's Crayfish,Animalia,Arthropoda,Malacostraca,Decapoda,Parastacidae,Euastacus,"crabs, lobsters, shrimps, woodlice",iucn_red_list,Endangered,NA,Endangered
86604,Euastacus robertsi,"Robert's Crayfish, Robert's Spiny Crayfish",Animalia,Arthropoda,Malacostraca,Decapoda,Parastacidae,Euastacus,"crabs, lobsters, shrimps, woodlice",qld_nc_act,Endangered,Euastacus robertsi,Endangered
86604,Euastacus robertsi,"Robert's Crayfish, Robert's Spiny Crayfish",Animalia,Arthropoda,Malacostraca,Decapoda,Parastacidae,Euastacus,"crabs, lobsters, shrimps, woodlice",iucn_red_list,Critically Endangered,NA,Critically Endangered
